Feature	Genes	SGD_name	gene_biotype	meta_logFC	SE	SD	start_position	end_position	strand	length	chromosome_name	Feature_definition	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	Count	Betweenness_value	Degree_value	node_type	node_type_abbrev	WTC_membership	Cluster	Condition	Cluster_number
MDH3	YDL078C	S000002236	ORF	3.13979842923902	0.0256158617978401	0.0362262991663804	315357	316388	-1	1032	IV	Malate DeHydrogenase	GO:0044282	Small molecule catabolic process	25/74	141/5800	6.50001597370773e-23	2.58227907319116e-21	1.65454952058015e-21	25	796.892438651616	22	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
MDH3	YDL078C	S000002236	ORF	3.13979842923902	0.0256158617978401	0.0362262991663804	315357	316388	-1	1032	IV	Malate DeHydrogenase	GO:0005975	Carbohydrate metabolic process	15/74	294/5800	3.16970910157436e-06	1.6490034254619e-05	1.05656970052479e-05	15	796.892438651616	22	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
MDH3	YDL078C	S000002236	ORF	3.13979842923902	0.0256158617978401	0.0362262991663804	315357	316388	-1	1032	IV	Malate DeHydrogenase	GO:0019752	Carboxylic acid metabolic process	56/74	430/5800	3.58797765278051e-49	1.56794623426508e-46	1.00463374277854e-46	56	796.892438651616	22	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
MDH3	YDL078C	S000002236	ORF	3.13979842923902	0.0256158617978401	0.0362262991663804	315357	316388	-1	1032	IV	Malate DeHydrogenase	GO:0055114	Oxidation-reduction process	42/74	452/5800	4.07822288119858e-28	2.97030566513963e-26	1.90317067789267e-26	42	796.892438651616	22	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
MDH3	YDL078C	S000002236	ORF	3.13979842923902	0.0256158617978401	0.0362262991663804	315357	316388	-1	1032	IV	Malate DeHydrogenase	GO:0019637	Organophosphate metabolic process	24/74	445/5800	4.48830050339936e-10	3.84585749016768e-09	2.46416498225847e-09	24	796.892438651616	22	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
MDH3	YDL078C	S000002236	ORF	3.13979842923902	0.0256158617978401	0.0362262991663804	315357	316388	-1	1032	IV	Malate DeHydrogenase	GO:0016999	Antibiotic metabolic process	28/74	62/5800	7.25400032022512e-39	7.92499534984595e-37	5.07780022415759e-37	28	796.892438651616	22	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
MDH3	YDL078C	S000002236	ORF	3.13979842923902	0.0256158617978401	0.0362262991663804	315357	316388	-1	1032	IV	Malate DeHydrogenase	GO:0055086	Nucleobase-containing small molecule metabolic process	26/74	300/5800	8.6830748591713e-16	1.80690653021803e-14	1.15774331455617e-14	26	796.892438651616	22	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
MDH3	YDL078C	S000002236	ORF	3.13979842923902	0.0256158617978401	0.0362262991663804	315357	316388	-1	1032	IV	Malate DeHydrogenase	GO:0072524	Pyridine-containing compound metabolic process	14/74	100/5800	1.57917486873811e-11	1.53355426141901e-10	9.82597696103710e-11	14	796.892438651616	22	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
ALD5	YER073W	S000000875	ORF	2.52182851331016	0.126358034902258	0.178697246673587	304030	305592	1	1563	V	ALdehyde Dehydrogenase	GO:0044283	Small molecule biosynthetic process	35/74	391/5800	3.26793167114447e-22	1.19007178357511e-20	7.62517389933709e-21	35	1275.74860886969	28	Hub-Non-Bottleneck	HNB	9	Cluster 9	Lipid metabolism-coding genes	NA
ALD5	YER073W	S000000875	ORF	2.52182851331016	0.126358034902258	0.178697246673587	304030	305592	1	1563	V	ALdehyde Dehydrogenase	GO:0016999	Antibiotic metabolic process	28/74	62/5800	7.25400032022512e-39	7.92499534984595e-37	5.07780022415759e-37	28	1275.74860886969	28	Hub-Non-Bottleneck	HNB	9	Cluster 9	Lipid metabolism-coding genes	NA
ALD5	YER073W	S000000875	ORF	2.52182851331016	0.126358034902258	0.178697246673587	304030	305592	1	1563	V	ALdehyde Dehydrogenase	GO:1901615	Organic hydroxy compound metabolic process	12/74	139/5800	1.3730809798198e-07	8.10859984028718e-07	5.1954415452641e-07	12	1275.74860886969	28	Hub-Non-Bottleneck	HNB	9	Cluster 9	Lipid metabolism-coding genes	NA
ALD5	YER073W	S000000875	ORF	2.52182851331016	0.126358034902258	0.178697246673587	304030	305592	1	1563	V	ALdehyde Dehydrogenase	GO:0019752	Carboxylic acid metabolic process	56/74	430/5800	3.58797765278051e-49	1.56794623426508e-46	1.00463374277854e-46	56	1275.74860886969	28	Hub-Non-Bottleneck	HNB	9	Cluster 9	Lipid metabolism-coding genes	NA
ALD5	YER073W	S000000875	ORF	2.52182851331016	0.126358034902258	0.178697246673587	304030	305592	1	1563	V	ALdehyde Dehydrogenase	GO:0006067	Ethanol metabolic process	10/74	18/5800	2.46141105173493e-15	4.67668099829636e-14	2.99650041080774e-14	10	1275.74860886969	28	Hub-Non-Bottleneck	HNB	9	Cluster 9	Lipid metabolism-coding genes	NA
ALD5	YER073W	S000000875	ORF	2.52182851331016	0.126358034902258	0.178697246673587	304030	305592	1	1563	V	ALdehyde Dehydrogenase	GO:0044282	Small molecule catabolic process	25/74	141/5800	6.50001597370773e-23	2.58227907319116e-21	1.65454952058015e-21	25	1275.74860886969	28	Hub-Non-Bottleneck	HNB	9	Cluster 9	Lipid metabolism-coding genes	NA
ALD5	YER073W	S000000875	ORF	2.52182851331016	0.126358034902258	0.178697246673587	304030	305592	1	1563	V	ALdehyde Dehydrogenase	GO:0055114	Oxidation-reduction process	42/74	452/5800	4.07822288119858e-28	2.97030566513963e-26	1.90317067789267e-26	42	1275.74860886969	28	Hub-Non-Bottleneck	HNB	9	Cluster 9	Lipid metabolism-coding genes	NA
PDA1	YER178W	S000000980	ORF	2.54615139482142	0.0786151717037789	0.111178642031774	546817	548079	1	1263	V	Pyruvate Dehydrogenase Alpha	GO:0055086	Nucleobase-containing small molecule metabolic process	26/74	300/5800	8.6830748591713e-16	1.80690653021803e-14	1.15774331455617e-14	26	2913.77890560971	39	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
PDA1	YER178W	S000000980	ORF	2.54615139482142	0.0786151717037789	0.111178642031774	546817	548079	1	1263	V	Pyruvate Dehydrogenase Alpha	GO:0072524	Pyridine-containing compound metabolic process	14/74	100/5800	1.57917486873811e-11	1.53355426141901e-10	9.82597696103710e-11	14	2913.77890560971	39	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
PDA1	YER178W	S000000980	ORF	2.54615139482142	0.0786151717037789	0.111178642031774	546817	548079	1	1263	V	Pyruvate Dehydrogenase Alpha	GO:0006637	Acyl-coa metabolic process	10/74	19/5800	5.14406564369505e-15	8.32576550479532e-14	5.33458659346153e-14	10	2913.77890560971	39	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
PDA1	YER178W	S000000980	ORF	2.54615139482142	0.0786151717037789	0.111178642031774	546817	548079	1	1263	V	Pyruvate Dehydrogenase Alpha	GO:0055114	Oxidation-reduction process	42/74	452/5800	4.07822288119858e-28	2.97030566513963e-26	1.90317067789267e-26	42	2913.77890560971	39	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
PDA1	YER178W	S000000980	ORF	2.54615139482142	0.0786151717037789	0.111178642031774	546817	548079	1	1263	V	Pyruvate Dehydrogenase Alpha	GO:0019637	Organophosphate metabolic process	24/74	445/5800	4.48830050339936e-10	3.84585749016768e-09	2.46416498225847e-09	24	2913.77890560971	39	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
PDA1	YER178W	S000000980	ORF	2.54615139482142	0.0786151717037789	0.111178642031774	546817	548079	1	1263	V	Pyruvate Dehydrogenase Alpha	GO:0019752	Carboxylic acid metabolic process	56/74	430/5800	3.58797765278051e-49	1.56794623426508e-46	1.00463374277854e-46	56	2913.77890560971	39	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
PDA1	YER178W	S000000980	ORF	2.54615139482142	0.0786151717037789	0.111178642031774	546817	548079	1	1263	V	Pyruvate Dehydrogenase Alpha	GO:0046700	Heterocycle catabolic process	9/74	233/5800	0.00264112653559322	0.00893353421778356	0.00572400361780182	9	2913.77890560971	39	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
PDA1	YER178W	S000000980	ORF	2.54615139482142	0.0786151717037789	0.111178642031774	546817	548079	1	1263	V	Pyruvate Dehydrogenase Alpha	GO:1901361	Organic cyclic compound catabolic process	9/74	242/5800	0.0034084763396073	0.0112841224273363	0.00723010132643974	9	2913.77890560971	39	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
PDA1	YER178W	S000000980	ORF	2.54615139482142	0.0786151717037789	0.111178642031774	546817	548079	1	1263	V	Pyruvate Dehydrogenase Alpha	GO:0044283	Small molecule biosynthetic process	35/74	391/5800	3.26793167114447e-22	1.19007178357511e-20	7.62517389933709e-21	35	2913.77890560971	39	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
PDA1	YER178W	S000000980	ORF	2.54615139482142	0.0786151717037789	0.111178642031774	546817	548079	1	1263	V	Pyruvate Dehydrogenase Alpha	GO:0005975	Carbohydrate metabolic process	15/74	294/5800	3.16970910157436e-06	1.6490034254619e-05	1.05656970052479e-05	15	2913.77890560971	39	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
PDA1	YER178W	S000000980	ORF	2.54615139482142	0.0786151717037789	0.111178642031774	546817	548079	1	1263	V	Pyruvate Dehydrogenase Alpha	GO:1901135	Carbohydrate derivative metabolic process	15/74	387/5800	8.44838968961065e-05	0.000358441387801928	0.000229664962436018	15	2913.77890560971	39	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
PKP1	YIL042C	S000001304	ORF	2.80105084520998	0.0811871787540748	0.114816009284821	275108	276292	-1	1185	IX	Protein Kinase of PDH	GO:0006006	Glucose metabolic process	6/74	72/5800	0.000282045660256651	0.00104452502993353	0.000669260888744595	6	10.135454752482	6	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
PKP1	YIL042C	S000001304	ORF	2.80105084520998	0.0811871787540748	0.114816009284821	275108	276292	-1	1185	IX	Protein Kinase of PDH	GO:0005975	Carbohydrate metabolic process	15/74	294/5800	3.16970910157436e-06	1.6490034254619e-05	1.05656970052479e-05	15	10.135454752482	6	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
MDH1	YKL085W	S000001568	ORF	2.28250755116607	0.0452171020484289	0.0639466389680964	279123	280127	1	1005	XI	Malate DeHydrogenase	GO:0005975	Carbohydrate metabolic process	15/74	294/5800	3.16970910157436e-06	1.6490034254619e-05	1.05656970052479e-05	15	1262.0651420018	23	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
MDH1	YKL085W	S000001568	ORF	2.28250755116607	0.0452171020484289	0.0639466389680964	279123	280127	1	1005	XI	Malate DeHydrogenase	GO:0055114	Oxidation-reduction process	42/74	452/5800	4.07822288119858e-28	2.97030566513963e-26	1.90317067789267e-26	42	1262.0651420018	23	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
MDH1	YKL085W	S000001568	ORF	2.28250755116607	0.0452171020484289	0.0639466389680964	279123	280127	1	1005	XI	Malate DeHydrogenase	GO:0019752	Carboxylic acid metabolic process	56/74	430/5800	3.58797765278051e-49	1.56794623426508e-46	1.00463374277854e-46	56	1262.0651420018	23	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
MDH1	YKL085W	S000001568	ORF	2.28250755116607	0.0452171020484289	0.0639466389680964	279123	280127	1	1005	XI	Malate DeHydrogenase	GO:0016999	Antibiotic metabolic process	28/74	62/5800	7.25400032022512e-39	7.92499534984595e-37	5.07780022415759e-37	28	1262.0651420018	23	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
MDH1	YKL085W	S000001568	ORF	2.28250755116607	0.0452171020484289	0.0639466389680964	279123	280127	1	1005	XI	Malate DeHydrogenase	GO:0015980	Energy derivation by oxidation of organic compounds	18/74	163/5800	8.73181977761336e-13	1.03129871427488e-11	6.60786361549119e-12	18	1262.0651420018	23	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
ALT1	YLR089C	S000004079	ORF	2.79631249581183	0.000155158251895493	0.000219426904144707	318237	320015	-1	1779	XII	ALanine Transaminase	GO:0019752	Carboxylic acid metabolic process	56/74	430/5800	3.58797765278051e-49	1.56794623426508e-46	1.00463374277854e-46	56	1197.60912847793	22	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
ALT1	YLR089C	S000004079	ORF	2.79631249581183	0.000155158251895493	0.000219426904144707	318237	320015	-1	1779	XII	ALanine Transaminase	GO:0044282	Small molecule catabolic process	25/74	141/5800	6.50001597370773e-23	2.58227907319116e-21	1.65454952058015e-21	25	1197.60912847793	22	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
ALT1	YLR089C	S000004079	ORF	2.79631249581183	0.000155158251895493	0.000219426904144707	318237	320015	-1	1779	XII	ALanine Transaminase	GO:0044283	Small molecule biosynthetic process	35/74	391/5800	3.26793167114447e-22	1.19007178357511e-20	7.62517389933709e-21	35	1197.60912847793	22	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
HFD1	YMR110C	S000004716	ORF	2.62320772761023	0.0685428344582697	0.0969342060943789	490394	491992	-1	1599	XIII	Homolog of Fatty aldehyde Dehydrogenase	GO:0044283	Small molecule biosynthetic process	35/74	391/5800	3.26793167114447e-22	1.19007178357511e-20	7.62517389933709e-21	35	6383.51432276259	41	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
HFD1	YMR110C	S000004716	ORF	2.62320772761023	0.0685428344582697	0.0969342060943789	490394	491992	-1	1599	XIII	Homolog of Fatty aldehyde Dehydrogenase	GO:0019752	Carboxylic acid metabolic process	56/74	430/5800	3.58797765278051e-49	1.56794623426508e-46	1.00463374277854e-46	56	6383.51432276259	41	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
HFD1	YMR110C	S000004716	ORF	2.62320772761023	0.0685428344582697	0.0969342060943789	490394	491992	-1	1599	XIII	Homolog of Fatty aldehyde Dehydrogenase	GO:0055114	Oxidation-reduction process	42/74	452/5800	4.07822288119858e-28	2.97030566513963e-26	1.90317067789267e-26	42	6383.51432276259	41	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
IDP3	YNL009W	S000004954	ORF	2.44571659882146	0.109461246331267	0.15480157911594	614821	616083	1	1263	XIV	Isocitrate Dehydrogenase, NADP-dependent	GO:0055086	Nucleobase-containing small molecule metabolic process	26/74	300/5800	8.6830748591713e-16	1.80690653021803e-14	1.15774331455617e-14	26	469.005084154605	16	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
IDP3	YNL009W	S000004954	ORF	2.44571659882146	0.109461246331267	0.15480157911594	614821	616083	1	1263	XIV	Isocitrate Dehydrogenase, NADP-dependent	GO:0016999	Antibiotic metabolic process	28/74	62/5800	7.25400032022512e-39	7.92499534984595e-37	5.07780022415759e-37	28	469.005084154605	16	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
IDP3	YNL009W	S000004954	ORF	2.44571659882146	0.109461246331267	0.15480157911594	614821	616083	1	1263	XIV	Isocitrate Dehydrogenase, NADP-dependent	GO:0044282	Small molecule catabolic process	25/74	141/5800	6.50001597370773e-23	2.58227907319116e-21	1.65454952058015e-21	25	469.005084154605	16	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
IDP3	YNL009W	S000004954	ORF	2.44571659882146	0.109461246331267	0.15480157911594	614821	616083	1	1263	XIV	Isocitrate Dehydrogenase, NADP-dependent	GO:0055114	Oxidation-reduction process	42/74	452/5800	4.07822288119858e-28	2.97030566513963e-26	1.90317067789267e-26	42	469.005084154605	16	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
IDP3	YNL009W	S000004954	ORF	2.44571659882146	0.109461246331267	0.15480157911594	614821	616083	1	1263	XIV	Isocitrate Dehydrogenase, NADP-dependent	GO:0005975	Carbohydrate metabolic process	15/74	294/5800	3.16970910157436e-06	1.6490034254619e-05	1.05656970052479e-05	15	469.005084154605	16	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
IDP3	YNL009W	S000004954	ORF	2.44571659882146	0.109461246331267	0.15480157911594	614821	616083	1	1263	XIV	Isocitrate Dehydrogenase, NADP-dependent	GO:0019637	Organophosphate metabolic process	24/74	445/5800	4.48830050339936e-10	3.84585749016768e-09	2.46416498225847e-09	24	469.005084154605	16	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
IDP3	YNL009W	S000004954	ORF	2.44571659882146	0.109461246331267	0.15480157911594	614821	616083	1	1263	XIV	Isocitrate Dehydrogenase, NADP-dependent	GO:0015980	Energy derivation by oxidation of organic compounds	18/74	163/5800	8.73181977761336e-13	1.03129871427488e-11	6.60786361549119e-12	18	469.005084154605	16	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
IDP3	YNL009W	S000004954	ORF	2.44571659882146	0.109461246331267	0.15480157911594	614821	616083	1	1263	XIV	Isocitrate Dehydrogenase, NADP-dependent	GO:0072524	Pyridine-containing compound metabolic process	14/74	100/5800	1.57917486873811e-11	1.53355426141901e-10	9.82597696103710e-11	14	469.005084154605	16	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
IDP3	YNL009W	S000004954	ORF	2.44571659882146	0.109461246331267	0.15480157911594	614821	616083	1	1263	XIV	Isocitrate Dehydrogenase, NADP-dependent	GO:0019752	Carboxylic acid metabolic process	56/74	430/5800	3.58797765278051e-49	1.56794623426508e-46	1.00463374277854e-46	56	469.005084154605	16	Non-Hub-Non-Bottleneck	NHNB	9	Cluster 9	Lipid metabolism-coding genes	NA
LAT1	YNL071W	S000005015	ORF	2.73565701166971	0.00816609526121037	0.0115486026700344	491523	492971	1	1449	XIV		GO:0055086	Nucleobase-containing small molecule metabolic process	26/74	300/5800	8.6830748591713e-16	1.80690653021803e-14	1.15774331455617e-14	26	4110.80832755397	40	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
LAT1	YNL071W	S000005015	ORF	2.73565701166971	0.00816609526121037	0.0115486026700344	491523	492971	1	1449	XIV		GO:0006637	Acyl-coa metabolic process	10/74	19/5800	5.14406564369505e-15	8.32576550479532e-14	5.33458659346153e-14	10	4110.80832755397	40	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
LAT1	YNL071W	S000005015	ORF	2.73565701166971	0.00816609526121037	0.0115486026700344	491523	492971	1	1449	XIV		GO:1901135	Carbohydrate derivative metabolic process	15/74	387/5800	8.44838968961065e-05	0.000358441387801928	0.000229664962436018	15	4110.80832755397	40	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
LAT1	YNL071W	S000005015	ORF	2.73565701166971	0.00816609526121037	0.0115486026700344	491523	492971	1	1449	XIV		GO:0019752	Carboxylic acid metabolic process	56/74	430/5800	3.58797765278051e-49	1.56794623426508e-46	1.00463374277854e-46	56	4110.80832755397	40	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
LAT1	YNL071W	S000005015	ORF	2.73565701166971	0.00816609526121037	0.0115486026700344	491523	492971	1	1449	XIV		GO:0019637	Organophosphate metabolic process	24/74	445/5800	4.48830050339936e-10	3.84585749016768e-09	2.46416498225847e-09	24	4110.80832755397	40	Hub-Bottleneck	HB	9	Cluster 9	Lipid metabolism-coding genes	NA
ACC1	YNR016C	S000005299	ORF	3.13653003330877	0.160045423950225	0.22633840914616	654673	661374	-1	6702	XIV	Acetyl-CoA Carboxylase	GO:0055086	Nucleobase-containing small molecule metabolic process	26/74	300/5800	8.6830748591713e-16	1.80690653021803e-14	1.15774331455617e-14	26	2992.08104807778	25	Non-Hub-Bottleneck	NHB	9	Cluster 9	Lipid metabolism-coding genes	NA
ACC1	YNR016C	S000005299	ORF	3.13653003330877	0.160045423950225	0.22633840914616	654673	661374	-1	6702	XIV	Acetyl-CoA Carboxylase	GO:0019752	Carboxylic acid metabolic process	56/74	430/5800	3.58797765278051e-49	1.56794623426508e-46	1.00463374277854e-46	56	2992.08104807778	25	Non-Hub-Bottleneck	NHB	9	Cluster 9	Lipid metabolism-coding genes	NA
ACC1	YNR016C	S000005299	ORF	3.13653003330877	0.160045423950225	0.22633840914616	654673	661374	-1	6702	XIV	Acetyl-CoA Carboxylase	GO:0006637	Acyl-coa metabolic process	10/74	19/5800	5.14406564369505e-15	8.32576550479532e-14	5.33458659346153e-14	10	2992.08104807778	25	Non-Hub-Bottleneck	NHB	9	Cluster 9	Lipid metabolism-coding genes	NA
ACC1	YNR016C	S000005299	ORF	3.13653003330877	0.160045423950225	0.22633840914616	654673	661374	-1	6702	XIV	Acetyl-CoA Carboxylase	GO:1901135	Carbohydrate derivative metabolic process	15/74	387/5800	8.44838968961065e-05	0.000358441387801928	0.000229664962436018	15	2992.08104807778	25	Non-Hub-Bottleneck	NHB	9	Cluster 9	Lipid metabolism-coding genes	NA
ACC1	YNR016C	S000005299	ORF	3.13653003330877	0.160045423950225	0.22633840914616	654673	661374	-1	6702	XIV	Acetyl-CoA Carboxylase	GO:0019637	Organophosphate metabolic process	24/74	445/5800	4.48830050339936e-10	3.84585749016768e-09	2.46416498225847e-09	24	2992.08104807778	25	Non-Hub-Bottleneck	NHB	9	Cluster 9	Lipid metabolism-coding genes	NA
